time,depth,latitude,longitude,thetao
2025-10-01,0.494025,15.5,69.66668,28.022612
2025-10-01,0.494025,15.5,69.750015,28.006971
2025-10-01,0.494025,15.5,69.83335,27.990776
2025-10-01,0.494025,15.5,69.91668,27.967556
2025-10-01,0.494025,15.5,70.000015,27.940416
2025-10-01,0.494025,15.5,70.08335,27.920782
2025-10-01,0.494025,15.5,70.16668,27.919157
2025-10-01,0.494025,15.5,70.250015,27.930336
2025-10-01,0.494025,15.5,70.33335,27.952171
2025-10-01,0.494025,15.5,70.41668,27.98689
2025-10-01,0.494025,15.5,70.500015,28.021612
2025-10-01,0.494025,15.5,70.58335,28.03301
2025-10-01,0.494025,15.5,70.66668,28.042854
2025-10-01,0.494025,15.5,70.750015,28.063145
2025-10-01,0.494025,15.5,70.83335,28.09236
2025-10-01,0.494025,15.5,70.91668,28.10914
2025-10-01,0.494025,15.5,71.000015,28.11064
2025-10-01,0.494025,15.5,71.08335,28.100388
2025-10-01,0.494025,15.5,71.16668,28.085514
2025-10-01,0.494025,15.5,71.250015,28.070375
2025-10-01,0.494025,15.5,71.33335,28.053802
2025-10-01,0.494025,15.5,71.41668,28.03547
2025-10-01,0.494025,15.5,71.500015,28.019194
2025-10-01,0.494025,15.5,71.58335,28.005547
2025-10-01,0.494025,15.5,71.66668,27.99573
2025-10-01,0.494025,15.5,71.750015,27.988699
2025-10-01,0.494025,15.5,71.83335,27.986553
2025-10-01,0.494025,15.5,71.91668,27.986853
2025-10-01,0.494025,15.5,72.000015,27.986494
2025-10-01,0.494025,15.5,72.08335,27.988262
2025-10-01,0.494025,15.5,72.16668,27.986029
2025-10-01,0.494025,15.5,72.250015,27.983425
2025-10-01,0.494025,15.5,72.33335,27.98282
2025-10-01,0.494025,15.5,72.41668,27.989162
2025-10-01,0.494025,15.5,72.500015,28.001917
2025-10-01,0.494025,15.5,72.58335,28.022652
2025-10-01,0.494025,15.5,72.66668,28.03669
2025-10-01,0.494025,15.5,72.750015,28.043512
