time,depth,latitude,longitude,chl
2025-10-18,0.49402538,16.75,71.5,0.21426241
2025-10-18,0.49402538,16.75,71.75,0.22041863
2025-10-18,0.49402538,16.75,72.0,0.22811201
2025-10-18,0.49402538,16.75,72.25,0.22908136
2025-10-18,0.49402538,16.75,72.5,0.22457533
2025-10-18,0.49402538,16.75,72.75,0.21976659
2025-10-18,0.49402538,16.75,73.0,0.26295334
2025-10-18,0.49402538,16.75,73.25,0.34755394
2025-10-18,0.49402538,16.75,73.5,
2025-10-18,0.49402538,16.75,73.75,
2025-10-18,0.49402538,16.75,74.0,
2025-10-18,0.49402538,17.0,68.0,0.13467334
2025-10-18,0.49402538,17.0,68.25,0.13541068
2025-10-18,0.49402538,17.0,68.5,0.14539891
2025-10-18,0.49402538,17.0,68.75,0.1511518
2025-10-18,0.49402538,17.0,69.0,0.15146302
2025-10-18,0.49402538,17.0,69.25,0.1566849
2025-10-18,0.49402538,17.0,69.5,0.16642188
2025-10-18,0.49402538,17.0,69.75,0.1735104
2025-10-18,0.49402538,17.0,70.0,0.17636111
2025-10-18,0.49402538,17.0,70.25,0.18351597
2025-10-18,0.49402538,17.0,70.5,0.19532622
2025-10-18,0.49402538,17.0,70.75,0.1978747
2025-10-18,0.49402538,17.0,71.0,0.20189758
2025-10-18,0.49402538,17.0,71.25,0.21307428
2025-10-18,0.49402538,17.0,71.5,0.22496831
2025-10-18,0.49402538,17.0,71.75,0.23832002
2025-10-18,0.49402538,17.0,72.0,0.24059944
2025-10-18,0.49402538,17.0,72.25,0.2353302
2025-10-18,0.49402538,17.0,72.5,0.22621787
2025-10-18,0.49402538,17.0,72.75,0.224816
2025-10-18,0.49402538,17.0,73.0,0.25913414
2025-10-18,0.49402538,17.0,73.25,0.31964016
2025-10-18,0.49402538,17.0,73.5,
2025-10-18,0.49402538,17.0,73.75,
2025-10-18,0.49402538,17.0,74.0,
2025-10-18,0.49402538,17.25,68.0,0.134155
2025-10-18,0.49402538,17.25,68.25,0.13536765
2025-10-18,0.49402538,17.25,68.5,0.14094809
2025-10-18,0.49402538,17.25,68.75,0.14954951
2025-10-18,0.49402538,17.25,69.0,0.15118565
2025-10-18,0.49402538,17.25,69.25,0.15410501
2025-10-18,0.49402538,17.25,69.5,0.16235256
2025-10-18,0.49402538,17.25,69.75,0.17091148
2025-10-18,0.49402538,17.25,70.0,0.17568284
2025-10-18,0.49402538,17.25,70.25,0.1835368
2025-10-18,0.49402538,17.25,70.5,0.19659576
2025-10-18,0.49402538,17.25,70.75,0.2034583
2025-10-18,0.49402538,17.25,71.0,0.21559742
2025-10-18,0.49402538,17.25,71.25,0.23404859
2025-10-18,0.49402538,17.25,71.5,0.24651739
2025-10-18,0.49402538,17.25,71.75,0.25089404
2025-10-18,0.49402538,17.25,72.0,0.24679276
2025-10-18,0.49402538,17.25,72.25,0.23846197
2025-10-18,0.49402538,17.25,72.5,0.23179987
2025-10-18,0.49402538,17.25,72.75,0.24251449
2025-10-18,0.49402538,17.25,73.0,0.31238964
2025-10-18,0.49402538,17.25,73.25,
2025-10-18,0.49402538,17.25,73.5,
2025-10-18,0.49402538,17.25,73.75,
2025-10-18,0.49402538,17.25,74.0,
2025-10-18,0.49402538,17.5,68.0,0.13501143
2025-10-18,0.49402538,17.5,68.25,0.13595074
2025-10-18,0.49402538,17.5,68.5,0.1378266
2025-10-18,0.49402538,17.5,68.75,0.14342661
2025-10-18,0.49402538,17.5,69.0,0.1482245
2025-10-18,0.49402538,17.5,69.25,0.1529723
2025-10-18,0.49402538,17.5,69.5,0.16024664
2025-10-18,0.49402538,17.5,69.75,0.16990867
2025-10-18,0.49402538,17.5,70.0,0.17720169
2025-10-18,0.49402538,17.5,70.25,0.18525752
2025-10-18,0.49402538,17.5,70.5,0.20079027
2025-10-18,0.49402538,17.5,70.75,0.21613936
2025-10-18,0.49402538,17.5,71.0,0.23294432
2025-10-18,0.49402538,17.5,71.25,0.24873672
2025-10-18,0.49402538,17.5,71.5,0.25436834
2025-10-18,0.49402538,17.5,71.75,0.2535095
2025-10-18,0.49402538,17.5,72.0,0.24418402
2025-10-18,0.49402538,17.5,72.25,0.23915623
2025-10-18,0.49402538,17.5,72.5,0.24212101
2025-10-18,0.49402538,17.5,72.75,0.25364634
2025-10-18,0.49402538,17.5,73.0,0.29435745
2025-10-18,0.49402538,17.5,73.25,
2025-10-18,0.49402538,17.5,73.5,
2025-10-18,0.49402538,17.5,73.75,
2025-10-18,0.49402538,17.5,74.0,
2025-10-18,0.49402538,17.75,68.0,0.1367031
2025-10-18,0.49402538,17.75,68.25,0.13798778
2025-10-18,0.49402538,17.75,68.5,0.13889737
2025-10-18,0.49402538,17.75,68.75,0.14078179
2025-10-18,0.49402538,17.75,69.0,0.14549655
2025-10-18,0.49402538,17.75,69.25,0.15170914
2025-10-18,0.49402538,17.75,69.5,0.15979089
2025-10-18,0.49402538,17.75,69.75,0.17263503
2025-10-18,0.49402538,17.75,70.0,0.18232378
2025-10-18,0.49402538,17.75,70.25,0.19321382
2025-10-18,0.49402538,17.75,70.5,0.20692994
2025-10-18,0.49402538,17.75,70.75,0.21723235
2025-10-18,0.49402538,17.75,71.0,0.22650951
2025-10-18,0.49402538,17.75,71.25,0.24450609
2025-10-18,0.49402538,17.75,71.5,0.2564728
2025-10-18,0.49402538,17.75,71.75,0.25779492
2025-10-18,0.49402538,17.75,72.0,0.2485791
2025-10-18,0.49402538,17.75,72.25,0.24672253
2025-10-18,0.49402538,17.75,72.5,0.2520596
2025-10-18,0.49402538,17.75,72.75,0.26140612
2025-10-18,0.49402538,17.75,73.0,0.27852058
2025-10-18,0.49402538,17.75,73.25,
2025-10-18,0.49402538,17.75,73.5,
2025-10-18,0.49402538,17.75,73.75,
2025-10-18,0.49402538,17.75,74.0,
2025-10-18,0.49402538,18.0,68.0,0.13701737
2025-10-18,0.49402538,18.0,68.25,0.13922055
2025-10-18,0.49402538,18.0,68.5,0.14180036
2025-10-18,0.49402538,18.0,68.75,0.14188279
2025-10-18,0.49402538,18.0,69.0,0.14601749
2025-10-18,0.49402538,18.0,69.25,0.15238814
2025-10-18,0.49402538,18.0,69.5,0.1574065
2025-10-18,0.49402538,18.0,69.75,0.17431648
2025-10-18,0.49402538,18.0,70.0,0.18567112
2025-10-18,0.49402538,18.0,70.25,0.19363469
2025-10-18,0.49402538,18.0,70.5,0.20180057
2025-10-18,0.49402538,18.0,70.75,0.209323
2025-10-18,0.49402538,18.0,71.0,0.22498126
2025-10-18,0.49402538,18.0,71.25,0.2467413
2025-10-18,0.49402538,18.0,71.5,0.25841242
2025-10-18,0.49402538,18.0,71.75,0.2627924
2025-10-18,0.49402538,18.0,72.0,0.26125008
2025-10-18,0.49402538,18.0,72.25,0.26033583
2025-10-18,0.49402538,18.0,72.5,0.2550005
2025-10-18,0.49402538,18.0,72.75,0.26284274
2025-10-18,0.49402538,18.0,73.0,0.28220722
2025-10-18,0.49402538,18.0,73.25,
2025-10-18,0.49402538,18.0,73.5,
2025-10-18,0.49402538,18.0,73.75,
2025-10-18,0.49402538,18.0,74.0,
2025-10-18,0.49402538,18.25,68.0,0.13848725
2025-10-18,0.49402538,18.25,68.25,0.14031799
2025-10-18,0.49402538,18.25,68.5,0.14330935
2025-10-18,0.49402538,18.25,68.75,0.14427711
2025-10-18,0.49402538,18.25,69.0,0.14743143
2025-10-18,0.49402538,18.25,69.25,0.15136825
2025-10-18,0.49402538,18.25,69.5,0.15684342
2025-10-18,0.49402538,18.25,69.75,0.17485762
2025-10-18,0.49402538,18.25,70.0,0.18212111
2025-10-18,0.49402538,18.25,70.25,0.18749362
2025-10-18,0.49402538,18.25,70.5,0.19820036
2025-10-18,0.49402538,18.25,70.75,0.21487212
2025-10-18,0.49402538,18.25,71.0,0.24007696
2025-10-18,0.49402538,18.25,71.25,0.2593381
2025-10-18,0.49402538,18.25,71.5,0.26831126
2025-10-18,0.49402538,18.25,71.75,0.2692803
2025-10-18,0.49402538,18.25,72.0,0.269502
2025-10-18,0.49402538,18.25,72.25,0.26601022
2025-10-18,0.49402538,18.25,72.5,0.25585997
2025-10-18,0.49402538,18.25,72.75,0.2578338
2025-10-18,0.49402538,18.25,73.0,0.26936725
2025-10-18,0.49402538,18.25,73.25,
2025-10-18,0.49402538,18.25,73.5,
2025-10-18,0.49402538,18.25,73.75,
2025-10-18,0.49402538,18.25,74.0,
2025-10-18,0.49402538,18.5,68.0,0.13907523
2025-10-18,0.49402538,18.5,68.25,0.14156154
2025-10-18,0.49402538,18.5,68.5,0.1433094
2025-10-18,0.49402538,18.5,68.75,0.1435454
2025-10-18,0.49402538,18.5,69.0,0.14431635
2025-10-18,0.49402538,18.5,69.25,0.14997262
2025-10-18,0.49402538,18.5,69.5,0.16034506
2025-10-18,0.49402538,18.5,69.75,0.1715095
2025-10-18,0.49402538,18.5,70.0,0.17404026
2025-10-18,0.49402538,18.5,70.25,0.18627483
2025-10-18,0.49402538,18.5,70.5,0.20971851
2025-10-18,0.49402538,18.5,70.75,0.23912919
2025-10-18,0.49402538,18.5,71.0,0.26105
2025-10-18,0.49402538,18.5,71.25,0.26813307
2025-10-18,0.49402538,18.5,71.5,0.26565242
2025-10-18,0.49402538,18.5,71.75,0.26316494
2025-10-18,0.49402538,18.5,72.0,0.26341307
2025-10-18,0.49402538,18.5,72.25,0.26279745
2025-10-18,0.49402538,18.5,72.5,0.2619833
2025-10-18,0.49402538,18.5,72.75,0.25133705
2025-10-18,0.49402538,18.5,73.0,
2025-10-18,0.49402538,18.5,73.25,
2025-10-18,0.49402538,18.5,73.5,
2025-10-18,0.49402538,18.5,73.75,
2025-10-18,0.49402538,18.5,74.0,
2025-10-18,0.49402538,18.75,68.0,0.13977097
2025-10-18,0.49402538,18.75,68.25,0.14085253
2025-10-18,0.49402538,18.75,68.5,0.14241765
2025-10-18,0.49402538,18.75,68.75,0.1432486
2025-10-18,0.49402538,18.75,69.0,0.1458219
2025-10-18,0.49402538,18.75,69.25,0.15467207
2025-10-18,0.49402538,18.75,69.5,0.16156185
2025-10-18,0.49402538,18.75,69.75,0.16398968
2025-10-18,0.49402538,18.75,70.0,0.16785766
2025-10-18,0.49402538,18.75,70.25,0.189573
2025-10-18,0.49402538,18.75,70.5,0.21984164
2025-10-18,0.49402538,18.75,70.75,0.24472675
2025-10-18,0.49402538,18.75,71.0,0.25281197
2025-10-18,0.49402538,18.75,71.25,0.2545769
2025-10-18,0.49402538,18.75,71.5,0.2536899
2025-10-18,0.49402538,18.75,71.75,0.2571702
2025-10-18,0.49402538,18.75,72.0,0.262017
2025-10-18,0.49402538,18.75,72.25,0.26522586
2025-10-18,0.49402538,18.75,72.5,0.26727834
2025-10-18,0.49402538,18.75,72.75,0.24490859
2025-10-18,0.49402538,18.75,73.0,
2025-10-18,0.49402538,18.75,73.25,
2025-10-18,0.49402538,18.75,73.5,
2025-10-18,0.49402538,18.75,73.75,
2025-10-18,0.49402538,18.75,74.0,
2025-10-18,0.49402538,19.0,68.0,0.1444229
2025-10-18,0.49402538,19.0,68.25,0.14183615
2025-10-18,0.49402538,19.0,68.5,0.14317676
2025-10-18,0.49402538,19.0,68.75,0.14568293
2025-10-18,0.49402538,19.0,69.0,0.14765052
2025-10-18,0.49402538,19.0,69.25,0.15411274
2025-10-18,0.49402538,19.0,69.5,0.15729971
2025-10-18,0.49402538,19.0,69.75,0.16036592
2025-10-18,0.49402538,19.0,70.0,0.17010808
2025-10-18,0.49402538,19.0,70.25,0.18890464
2025-10-18,0.49402538,19.0,70.5,0.21562539
2025-10-18,0.49402538,19.0,70.75,0.22537956
2025-10-18,0.49402538,19.0,71.0,0.22510554
2025-10-18,0.49402538,19.0,71.25,0.23531291
2025-10-18,0.49402538,19.0,71.5,0.23936419
2025-10-18,0.49402538,19.0,71.75,0.25097117
2025-10-18,0.49402538,19.0,72.0,0.2644246
2025-10-18,0.49402538,19.0,72.25,0.27226505
2025-10-18,0.49402538,19.0,72.5,0.2698773
2025-10-18,0.49402538,19.0,72.75,0.25585487
2025-10-18,0.49402538,19.0,73.0,
2025-10-18,0.49402538,19.0,73.25,
2025-10-18,0.49402538,19.0,73.5,
2025-10-18,0.49402538,19.0,73.75,
2025-10-18,0.49402538,19.0,74.0,
2025-10-18,0.49402538,19.25,68.0,0.14765327
2025-10-18,0.49402538,19.25,68.25,0.1441652
2025-10-18,0.49402538,19.25,68.5,0.14498131
2025-10-18,0.49402538,19.25,68.75,0.14682965
2025-10-18,0.49402538,19.25,69.0,0.14632174
2025-10-18,0.49402538,19.25,69.25,0.150261
2025-10-18,0.49402538,19.25,69.5,0.15579477
2025-10-18,0.49402538,19.25,69.75,0.16456634
2025-10-18,0.49402538,19.25,70.0,0.17328206
2025-10-18,0.49402538,19.25,70.25,0.18815997
2025-10-18,0.49402538,19.25,70.5,0.2091365
2025-10-18,0.49402538,19.25,70.75,0.2140629
2025-10-18,0.49402538,19.25,71.0,0.22678559
2025-10-18,0.49402538,19.25,71.25,0.24929635
2025-10-18,0.49402538,19.25,71.5,0.2499166
2025-10-18,0.49402538,19.25,71.75,0.26273313
2025-10-18,0.49402538,19.25,72.0,0.27824828
2025-10-18,0.49402538,19.25,72.25,0.27944615
2025-10-18,0.49402538,19.25,72.5,0.2717147
2025-10-18,0.49402538,19.25,72.75,0.26657477
2025-10-18,0.49402538,19.25,73.0,
2025-10-18,0.49402538,19.25,73.25,
2025-10-18,0.49402538,19.25,73.5,
2025-10-18,0.49402538,19.25,73.75,
2025-10-18,0.49402538,19.25,74.0,
2025-10-18,0.49402538,19.5,68.0,0.14953949
2025-10-18,0.49402538,19.5,68.25,0.1461399
2025-10-18,0.49402538,19.5,68.5,0.1466352
2025-10-18,0.49402538,19.5,68.75,0.14718364
2025-10-18,0.49402538,19.5,69.0,0.1452189
2025-10-18,0.49402538,19.5,69.25,0.14885335
2025-10-18,0.49402538,19.5,69.5,0.16010213
2025-10-18,0.49402538,19.5,69.75,0.17204785
2025-10-18,0.49402538,19.5,70.0,0.17516823
2025-10-18,0.49402538,19.5,70.25,0.18519442
2025-10-18,0.49402538,19.5,70.5,0.20216386
2025-10-18,0.49402538,19.5,70.75,0.21613733
2025-10-18,0.49402538,19.5,71.0,0.24381039
2025-10-18,0.49402538,19.5,71.25,0.26158968
2025-10-18,0.49402538,19.5,71.5,0.25728375
2025-10-18,0.49402538,19.5,71.75,0.27398366
2025-10-18,0.49402538,19.5,72.0,0.28987068
2025-10-18,0.49402538,19.5,72.25,0.2839649
2025-10-18,0.49402538,19.5,72.5,0.2760647
2025-10-18,0.49402538,19.5,72.75,
2025-10-18,0.49402538,19.5,73.0,
2025-10-18,0.49402538,19.5,73.25,
2025-10-18,0.49402538,19.5,73.5,
2025-10-18,0.49402538,19.5,73.75,
2025-10-18,0.49402538,19.5,74.0,
2025-10-18,0.49402538,19.75,68.0,0.15321217
2025-10-18,0.49402538,19.75,68.25,0.14905764
2025-10-18,0.49402538,19.75,68.5,0.14846393
2025-10-18,0.49402538,19.75,68.75,0.14909552
2025-10-18,0.49402538,19.75,69.0,0.14724472
2025-10-18,0.49402538,19.75,69.25,0.15509878
2025-10-18,0.49402538,19.75,69.5,0.17186356
2025-10-18,0.49402538,19.75,69.75,0.17858303
2025-10-18,0.49402538,19.75,70.0,0.17761561
2025-10-18,0.49402538,19.75,70.25,0.18209678
2025-10-18,0.49402538,19.75,70.5,0.19158651
2025-10-18,0.49402538,19.75,70.75,0.21170858
2025-10-18,0.49402538,19.75,71.0,0.24454713
2025-10-18,0.49402538,19.75,71.25,0.26722106
2025-10-18,0.49402538,19.75,71.5,0.26979467
2025-10-18,0.49402538,19.75,71.75,0.27371183
2025-10-18,0.49402538,19.75,72.0,0.29080626
2025-10-18,0.49402538,19.75,72.25,0.28943384
2025-10-18,0.49402538,19.75,72.5,0.27968648
2025-10-18,0.49402538,19.75,72.75,
2025-10-18,0.49402538,19.75,73.0,
2025-10-18,0.49402538,19.75,73.25,
2025-10-18,0.49402538,19.75,73.5,
2025-10-18,0.49402538,19.75,73.75,
2025-10-18,0.49402538,19.75,74.0,
2025-10-18,0.49402538,20.0,68.0,0.15902439
2025-10-18,0.49402538,20.0,68.25,0.1522183
2025-10-18,0.49402538,20.0,68.5,0.15034845
2025-10-18,0.49402538,20.0,68.75,0.15380475
2025-10-18,0.49402538,20.0,69.0,0.15621446
2025-10-18,0.49402538,20.0,69.25,0.17170708
2025-10-18,0.49402538,20.0,69.5,0.18548848
2025-10-18,0.49402538,20.0,69.75,0.18725125
2025-10-18,0.49402538,20.0,70.0,0.18232562
2025-10-18,0.49402538,20.0,70.25,0.18239538
2025-10-18,0.49402538,20.0,70.5,0.1847544
2025-10-18,0.49402538,20.0,70.75,0.19985889
2025-10-18,0.49402538,20.0,71.0,0.23643276
2025-10-18,0.49402538,20.0,71.25,0.27082324
2025-10-18,0.49402538,20.0,71.5,0.29148996
2025-10-18,0.49402538,20.0,71.75,0.27582
2025-10-18,0.49402538,20.0,72.0,0.27434102
2025-10-18,0.49402538,20.0,72.25,0.28811443
2025-10-18,0.49402538,20.0,72.5,0.27780887
2025-10-18,0.49402538,20.0,72.75,
2025-10-18,0.49402538,20.0,73.0,
2025-10-18,0.49402538,20.0,73.25,
2025-10-18,0.49402538,20.0,73.5,
2025-10-18,0.49402538,20.0,73.75,
2025-10-18,0.49402538,20.0,74.0,
2025-10-18,0.49402538,20.25,68.0,0.16666697
2025-10-18,0.49402538,20.25,68.25,0.15442707
2025-10-18,0.49402538,20.25,68.5,0.15239027
2025-10-18,0.49402538,20.25,68.75,0.15780374
2025-10-18,0.49402538,20.25,69.0,0.16650099
2025-10-18,0.49402538,20.25,69.25,0.18450554
2025-10-18,0.49402538,20.25,69.5,0.1970862
2025-10-18,0.49402538,20.25,69.75,0.21564886
2025-10-18,0.49402538,20.25,70.0,0.20695356
2025-10-18,0.49402538,20.25,70.25,0.19546008
2025-10-18,0.49402538,20.25,70.5,0.193698
2025-10-18,0.49402538,20.25,70.75,0.20581102
2025-10-18,0.49402538,20.25,71.0,0.26287994
2025-10-18,0.49402538,20.25,71.25,0.29127958
2025-10-18,0.49402538,20.25,71.5,0.30512398
2025-10-18,0.49402538,20.25,71.75,0.28559837
2025-10-18,0.49402538,20.25,72.0,0.28082442
2025-10-18,0.49402538,20.25,72.25,0.29693165
2025-10-18,0.49402538,20.25,72.5,0.33173993
2025-10-18,0.49402538,20.25,72.75,0.37564152
2025-10-18,0.49402538,20.25,73.0,
2025-10-18,0.49402538,20.25,73.25,
2025-10-18,0.49402538,20.25,73.5,
2025-10-18,0.49402538,20.25,73.75,
2025-10-18,0.49402538,20.25,74.0,
2025-10-18,0.49402538,20.5,68.0,0.17350642
2025-10-18,0.49402538,20.5,68.25,0.15545546
2025-10-18,0.49402538,20.5,68.5,0.1542536
2025-10-18,0.49402538,20.5,68.75,0.15988243
2025-10-18,0.49402538,20.5,69.0,0.17447811
2025-10-18,0.49402538,20.5,69.25,0.19445544
2025-10-18,0.49402538,20.5,69.5,0.22497122
2025-10-18,0.49402538,20.5,69.75,0.24270967
2025-10-18,0.49402538,20.5,70.0,0.23048154
2025-10-18,0.49402538,20.5,70.25,0.21676135
2025-10-18,0.49402538,20.5,70.5,0.24206086
2025-10-18,0.49402538,20.5,70.75,0.30303034
2025-10-18,0.49402538,20.5,71.0,0.34647518
2025-10-18,0.49402538,20.5,71.25,0.3795401
2025-10-18,0.49402538,20.5,71.5,0.4286409
2025-10-18,0.49402538,20.5,71.75,0.30590615
2025-10-18,0.49402538,20.5,72.0,0.30337638
2025-10-18,0.49402538,20.5,72.25,0.3326407
2025-10-18,0.49402538,20.5,72.5,0.5146574
2025-10-18,0.49402538,20.5,72.75,0.6382096
2025-10-18,0.49402538,20.5,73.0,
2025-10-18,0.49402538,20.5,73.25,
2025-10-18,0.49402538,20.5,73.5,
2025-10-18,0.49402538,20.5,73.75,
2025-10-18,0.49402538,20.5,74.0,
2025-10-18,0.49402538,20.75,68.0,0.17089649
2025-10-18,0.49402538,20.75,68.25,0.15580016
2025-10-18,0.49402538,20.75,68.5,0.15582335
2025-10-18,0.49402538,20.75,68.75,0.1654909
2025-10-18,0.49402538,20.75,69.0,0.19694012
2025-10-18,0.49402538,20.75,69.25,0.2368062
2025-10-18,0.49402538,20.75,69.5,0.25034305
2025-10-18,0.49402538,20.75,69.75,0.25413322
2025-10-18,0.49402538,20.75,70.0,0.27025515
2025-10-18,0.49402538,20.75,70.25,0.29691404
2025-10-18,0.49402538,20.75,70.5,0.3351742
2025-10-18,0.49402538,20.75,70.75,
2025-10-18,0.49402538,20.75,71.0,
2025-10-18,0.49402538,20.75,71.25,0.47659817
2025-10-18,0.49402538,20.75,71.5,0.36305186
2025-10-18,0.49402538,20.75,71.75,0.5977463
2025-10-18,0.49402538,20.75,72.0,0.8211972
2025-10-18,0.49402538,20.75,72.25,0.6035352
2025-10-18,0.49402538,20.75,72.5,0.4972046
2025-10-18,0.49402538,20.75,72.75,0.44808853
2025-10-18,0.49402538,20.75,73.0,
2025-10-18,0.49402538,20.75,73.25,
2025-10-18,0.49402538,20.75,73.5,
2025-10-18,0.49402538,20.75,73.75,
2025-10-18,0.49402538,20.75,74.0,
2025-10-18,0.49402538,21.0,68.0,0.16137752
2025-10-18,0.49402538,21.0,68.25,0.15630332
2025-10-18,0.49402538,21.0,68.5,0.1651997
2025-10-18,0.49402538,21.0,68.75,0.19799715
2025-10-18,0.49402538,21.0,69.0,0.24797708
2025-10-18,0.49402538,21.0,69.25,0.26523176
2025-10-18,0.49402538,21.0,69.5,0.26618466
2025-10-18,0.49402538,21.0,69.75,0.2782846
2025-10-18,0.49402538,21.0,70.0,0.28439322
2025-10-18,0.49402538,21.0,70.25,
2025-10-18,0.49402538,21.0,70.5,
2025-10-18,0.49402538,21.0,70.75,
2025-10-18,0.49402538,21.0,71.0,
2025-10-18,0.49402538,21.0,71.25,
2025-10-18,0.49402538,21.0,71.5,
2025-10-18,0.49402538,21.0,71.75,0.28980294
2025-10-18,0.49402538,21.0,72.0,0.35021633
2025-10-18,0.49402538,21.0,72.25,0.55995274
2025-10-18,0.49402538,21.0,72.5,0.344201
2025-10-18,0.49402538,21.0,72.75,0.30600056
2025-10-18,0.49402538,21.0,73.0,
2025-10-18,0.49402538,21.0,73.25,
2025-10-18,0.49402538,21.0,73.5,
2025-10-18,0.49402538,21.0,73.75,
2025-10-18,0.49402538,21.0,74.0,
2025-10-18,0.49402538,21.25,68.0,0.15699741
2025-10-18,0.49402538,21.25,68.25,0.15875988
2025-10-18,0.49402538,21.25,68.5,0.17511313
2025-10-18,0.49402538,21.25,68.75,0.20823047
2025-10-18,0.49402538,21.25,69.0,0.2527121
2025-10-18,0.49402538,21.25,69.25,0.27619076
2025-10-18,0.49402538,21.25,69.5,0.28085366
2025-10-18,0.49402538,21.25,69.75,0.3014907
2025-10-18,0.49402538,21.25,70.0,
2025-10-18,0.49402538,21.25,70.25,
2025-10-18,0.49402538,21.25,70.5,
2025-10-18,0.49402538,21.25,70.75,
2025-10-18,0.49402538,21.25,71.0,
2025-10-18,0.49402538,21.25,71.25,
2025-10-18,0.49402538,21.25,71.5,
2025-10-18,0.49402538,21.25,71.75,
2025-10-18,0.49402538,21.25,72.0,
2025-10-18,0.49402538,21.25,72.25,0.36121956
2025-10-18,0.49402538,21.25,72.5,0.4200687
2025-10-18,0.49402538,21.25,72.75,
2025-10-18,0.49402538,21.25,73.0,
2025-10-18,0.49402538,21.25,73.25,
2025-10-18,0.49402538,21.25,73.5,
2025-10-18,0.49402538,21.25,73.75,
2025-10-18,0.49402538,21.25,74.0,
2025-10-18,0.49402538,21.5,68.0,0.15768689
2025-10-18,0.49402538,21.5,68.25,0.16319169
2025-10-18,0.49402538,21.5,68.5,0.18982895
2025-10-18,0.49402538,21.5,68.75,0.23278396
2025-10-18,0.49402538,21.5,69.0,0.26655662
2025-10-18,0.49402538,21.5,69.25,0.2827151
2025-10-18,0.49402538,21.5,69.5,0.2941994
2025-10-18,0.49402538,21.5,69.75,
2025-10-18,0.49402538,21.5,70.0,
2025-10-18,0.49402538,21.5,70.25,
2025-10-18,0.49402538,21.5,70.5,
2025-10-18,0.49402538,21.5,70.75,
2025-10-18,0.49402538,21.5,71.0,
2025-10-18,0.49402538,21.5,71.25,
2025-10-18,0.49402538,21.5,71.5,
2025-10-18,0.49402538,21.5,71.75,
2025-10-18,0.49402538,21.5,72.0,
2025-10-18,0.49402538,21.5,72.25,0.40799227
2025-10-18,0.49402538,21.5,72.5,0.6422756
2025-10-18,0.49402538,21.5,72.75,
2025-10-18,0.49402538,21.5,73.0,
2025-10-18,0.49402538,21.5,73.25,
2025-10-18,0.49402538,21.5,73.5,
2025-10-18,0.49402538,21.5,73.75,
2025-10-18,0.49402538,21.5,74.0,
2025-10-18,0.49402538,21.75,68.0,0.17235583
2025-10-18,0.49402538,21.75,68.25,0.20174477
2025-10-18,0.49402538,21.75,68.5,0.24764672
2025-10-18,0.49402538,21.75,68.75,0.28077275
2025-10-18,0.49402538,21.75,69.0,0.30816934
2025-10-18,0.49402538,21.75,69.25,0.33436668
2025-10-18,0.49402538,21.75,69.5,0.33161876
2025-10-18,0.49402538,21.75,69.75,
2025-10-18,0.49402538,21.75,70.0,
2025-10-18,0.49402538,21.75,70.25,
2025-10-18,0.49402538,21.75,70.5,
2025-10-18,0.49402538,21.75,70.75,
2025-10-18,0.49402538,21.75,71.0,
2025-10-18,0.49402538,21.75,71.25,
2025-10-18,0.49402538,21.75,71.5,
2025-10-18,0.49402538,21.75,71.75,
2025-10-18,0.49402538,21.75,72.0,
2025-10-18,0.49402538,21.75,72.25,0.5533736
2025-10-18,0.49402538,21.75,72.5,1.0824628
2025-10-18,0.49402538,21.75,72.75,
2025-10-18,0.49402538,21.75,73.0,
2025-10-18,0.49402538,21.75,73.25,
2025-10-18,0.49402538,21.75,73.5,
2025-10-18,0.49402538,21.75,73.75,
2025-10-18,0.49402538,21.75,74.0,
2025-10-18,0.49402538,22.0,68.0,0.2475867
2025-10-18,0.49402538,22.0,68.25,0.28889853
2025-10-18,0.49402538,22.0,68.5,0.31938905
2025-10-18,0.49402538,22.0,68.75,0.34862837
2025-10-18,0.49402538,22.0,69.0,0.39704588
2025-10-18,0.49402538,22.0,69.25,
2025-10-18,0.49402538,22.0,69.5,
2025-10-18,0.49402538,22.0,69.75,
2025-10-18,0.49402538,22.0,70.0,
2025-10-18,0.49402538,22.0,70.25,
2025-10-18,0.49402538,22.0,70.5,
2025-10-18,0.49402538,22.0,70.75,
2025-10-18,0.49402538,22.0,71.0,
2025-10-18,0.49402538,22.0,71.25,
2025-10-18,0.49402538,22.0,71.5,
2025-10-18,0.49402538,22.0,71.75,
2025-10-18,0.49402538,22.0,72.0,
2025-10-18,0.49402538,22.0,72.25,0.86632234
2025-10-18,0.49402538,22.0,72.5,1.1433342
2025-10-18,0.49402538,22.0,72.75,
2025-10-18,0.49402538,22.0,73.0,
2025-10-18,0.49402538,22.0,73.25,
2025-10-18,0.49402538,22.0,73.5,
2025-10-18,0.49402538,22.0,73.75,
2025-10-18,0.49402538,22.0,74.0,
2025-10-18,0.49402538,22.25,68.0,0.30467963
2025-10-18,0.49402538,22.25,68.25,0.31851006
2025-10-18,0.49402538,22.25,68.5,0.3262904
2025-10-18,0.49402538,22.25,68.75,0.3549557
2025-10-18,0.49402538,22.25,69.0,
2025-10-18,0.49402538,22.25,69.25,
2025-10-18,0.49402538,22.25,69.5,
2025-10-18,0.49402538,22.25,69.75,
2025-10-18,0.49402538,22.25,70.0,
2025-10-18,0.49402538,22.25,70.25,
2025-10-18,0.49402538,22.25,70.5,
2025-10-18,0.49402538,22.25,70.75,
2025-10-18,0.49402538,22.25,71.0,
